Start Date	End Date	Response Type	IP Address	Progress	Duration (in seconds)	Finished	Recorded Date	Response ID	Recipient Last Name	Recipient First Name	Recipient Email	External Data Reference	Location Latitude	Location Longitude	Distribution Channel	User Language	Q_RecaptchaScore	What is your Prolific ID?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many countries as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many types of fruit as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many dog breeds as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Similar	Different	Batch number
6/9/23 9:05	6/9/23 9:15	IP Address	97.129.214.86	100	550	TRUE	6/9/23 9:15	R_2418QxrvMjPbADN					35.2296	-80.843	anonymous	EN	1	5b6cf2c61b61b60001bc0678																	0	0	14.338	0	0	0	15.409	0	0	0	17.095	0	0	0	14.63	0	"united states, canada, mexico, italy, spain, france, germany, bulgaria, russia, norway, finland, sweden, "	1.517	1.517	30.01	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	18.483	0	0	0	11.444	0	0	0	12.369	0	0	0	13.417	0																	"banana, apple, grape, orange, grapefruit, pineapple, watermelon, cherry, strawberry, blueberry"	1.494	1.494	30.015	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	11.567	0	0	0	14.138	0	0	0	17.901	0	0	0	14.915	0	"golden retriever, lab, boxer, great dane, "	2.134	2.134	30.12	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	12	batch 2
6/9/23 8:55	6/9/23 9:15	IP Address	68.205.149.117	100	1174	TRUE	6/9/23 9:15	R_3Mm8U0DiOsQSnit					28.5727	-80.8206	anonymous	EN	1	6290c772938bc3b286388004																	0	0	8.9	0	0	0	11.704	0	0	0	6.865	0	0	0	7.758	0	"italy, america, spain, mexico, canada, bra"	2.406	2.406	30.024	1	Change	Lonesome	Ground	Thankful	Pioneers	Change	Lonesome	Thankful	0	0	11.726	0	0	0	6.967	0	0	0	8.101	0	0	0	7.178	0																	"dance, verales, sugar, monroe, "	1.861	1.861	30.027	1	Monroe	Symphony	Dance	Sugar	Light	Symphony	Derby	Tales	0	0	6.955	0	0	0	7.136	0	0	0	7.04	0	0	0	7.084	0																	"labrodor, chiuaua"	1.201	1.201	30.015	1	Poem	Drink	Luck	Luck	Rumble	Happy	Poem	World	7	4	batch 2
6/9/23 9:08	6/9/23 9:15	IP Address	70.168.89.174	100	407	TRUE	6/9/23 9:15	R_1dgKfe7N5gq4kYY					29.6475	-82.404	anonymous	EN	0.899999976	5fa4ce917648f90008a584ab																	0	0	8.566	0	0	0	11.23	0	0	0	10.937	0	0	0	7.661	0	"america, uk, canada, japan, south korea, north korea, china, france, ireland, "	3.082	3.082	30.012	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	9.868	0	0	0	8.952	0	0	0	7.499	0	0	0	8.06	0																	"orange, mango, banana, apple, starfruit, strawberry, blackberry, raspberry, tomato,"	1.642	1.642	30.016	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	12.009	0	0	0	8.736	0	0	0	9.315	0	0	0	10.919	0																	"corgi, silky, king charles cavaleer, black mouth curr, bechon, snauzer, yo"	1.455	1.455	30.012	1	Poem	Rumble	Luck	Lost	Drink	Faith	Happy	World	10	12	batch 2
6/9/23 9:09	6/9/23 9:15	IP Address	75.74.144.149	100	349	TRUE	6/9/23 9:15	R_2XjniK8M6pDUEeD					26.007	-80.1219	anonymous	EN	0.899999976	5d4b265b72db9d0015e8aac6																	0	0	6.838	0	0	0	6.541	0	0	0	7.081	0	0	0	6.516	0	"United States, Australia, Austria,Sweden, Spain, Japan, China, Russia, Turkey, Vietnam, India, Brazil, Peru, Colombia, m"	0.897	0.897	30.168	1	Change	Change	Ballroom	Ballroom	Ground	Outlaws	Pioneers	Thankful																	0	0	6.705	0	0	0	6.589	0	0	0	6.488	0	0	0	6.52	0	"Banana, apple, grape, watermelon, mango, orange, pear, peach, cherry, strawberry, berry"	0.847	0.847	30.205	1	Symphony	Symphony	Derby	Sugar	Light	Dance	Monroe	Verona																	0	0	6.95	0	0	0	6.594	0	0	0	6.699	0	0	0	6.984	0	"Labordor, Pit bull, German sherpard, chiahuaha, shi zu, chow, border collie, "	0.719	0.719	30.105	1	World	Rumble	Lost	Luck	World	Drink	Happy	Happy	5	7	batch 2
6/9/23 9:05	6/9/23 9:15	IP Address	107.5.93.78	100	621	TRUE	6/9/23 9:15	R_3fcPSCNvlj59u8O					42.6734	-82.7736	anonymous	EN	1	6110de9b4f5ac5a4399c7b46	0	0	7.841	0	0	0	7.51	0	0	0	6.818	0	0	0	8.628	0																	"United States, cl"	2.877	2.877	30.022	1	Ballroom	Thankful	Lonesome	Thankful	Change	Rambler	Outlaws	Ground																	0	0	25.645	0	0	0	33.742	0	0	0	9.014	0	0	0	24.11	0	"strawberry, grapes, watermelon, blueberries, cherries, pear, plum, peach, mango, pineappple melon"	1.641	1.641	30.015	1	Monroe	Symphony	Tales	Sugar	Light	Verona	Monroe	Derby	0	0	10.713	0	0	0	13.557	0	0	0	7.112	0	0	0	23.789	0																	"pomeranian, fox terrier, golden retriever, poodle, great dane, "	1.367	1.367	30.114	1	Poem	Rumble	Lost	Luck	Drink	World	Happy	World	5	7	batch 2
6/9/23 9:08	6/9/23 9:16	IP Address	136.41.1.243	100	519	TRUE	6/9/23 9:16	R_2R8vftiv4iav83D					38.8024	-94.4537	anonymous	EN	1	60ff79c22777e856ab8c9259	0	0	8.402	0	0	0	7.613	0	0	0	10.02	0	0	0	7.613	0																	"usa, canada, germany, austrialia, "	2.091	2.091	30.019	1	Change	Lonesome	Ballroom	Lonesome	Outlaws	Lonesome	Pioneers	Thankful																	0	0	7.588	0	0	0	7.386	0	0	0	7.559	0	0	0	7.613	0	"strawberry, grapes, bannana, pineapple, pear, kewi, mellon, watermellon"	2.137	2.137	30.137	1	Monroe	Derby	Dance	Sugar	Light	Light	Derby	Verona																	0	0	10.481	0	0	0	8.009	0	0	0	7.529	0	0	0	7.602	0	"poodle, lab, German Shepeard, huskey, winner dog, "	2.435	27.331	30.117	4	Poem	Rumble	Luck	Luck	Drink	Rumble	World	Faith	7	9	batch 2
6/9/23 9:06	6/9/23 9:16	IP Address	74.137.34.132	100	636	TRUE	6/9/23 9:16	R_28OGXwmqALTv86w					38.3029	-85.9617	anonymous	EN	1	5fd66ce8aec66457ff73d743	0	0	11.994	0	0	0	19.84	0	0	0	7.926	0	0	0	7.606	0																	"US, India, australia, "	1.389	1.389	30.199	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	18.725	25.725	35.942	2	0	0	9.016	0	0	0	8.406	0	0	0	12.064	0	"apples, oranges, banana, grapes, kiwi, cantaloupe, watermelon, pineapp"	6.687	6.687	30.016	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	7.502	0	0	0	7.399	0	0	0	7.097	0	0	0	8.909	0	"pug, german shepherd, shitzu, pom, beagle, corgi"	1.39	1.39	30.122	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	12	batch 2
6/9/23 9:10	6/9/23 9:17	IP Address	68.198.150.41	100	396	TRUE	6/9/23 9:17	R_11hGO7hjlfP7Nf6					40.8275	-73.1225	anonymous	EN	1	60fdf7ccd0817db1d1efba8c	0	0	15.168	0	0	0	8.44	0	0	0	9.371	0	0	0	6.751	0																	italy america mexico canada spain france portugal russia china australia kenya lybia egypt monacco south afr	1.096	1.096	30.013	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	10.44	0	0	0	8.125	0	0	0	6.922	0	0	0	8.014	0	watermelon strawberry blueberry apple grape kiwi pineapple honeydew cantaloupe peach apricot mango dagon frui	1.559	1.559	30.011	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	12.176	0	0	0	9.946	0	0	0	8.207	0	0	0	6.788	0																	dalmation corgi poodle golden retreiver labrador greyhound shih tzu maltese dachsund doberman rottt	0.945	0.945	30.014	1	Poem	Luck	Lost	Happy	Drink	Poem	World	World	10	10	batch 2
6/9/23 9:09	6/9/23 9:17	IP Address	76.84.79.155	100	467	TRUE	6/9/23 9:17	R_1f8GfO6Uz7ZILHN					40.8485	-96.6247	anonymous	EN	1	6108120d3f2dd66c793fbc31																	0	0	10.495	0	0	0	8.054	0	0	0	6.845	0	0	0	8.437	0	"United States, Canada, Mexico, Germany, Italy, France, Un"	2.799	2.799	30.01	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	47.006	0	0	0	7.551	0	0	0	7.585	0	0	0	7.043	0	"Strawberry, Apple, Orange, Banana, Blueberry, Blackberry, Raspberry, "	0	0	30.107	0	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	16.603	0	0	0	10.849	0	0	0	9.025	0	0	0	7.217	0	"Yorkshire Terrier, Havanese, Scottish Terrier, Golden Doodle, Golden Retriever, Golden Lab, Blac"	2.154	2.154	30.028	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	12	batch 2
6/9/23 8:49	6/9/23 9:18	IP Address	68.0.26.10	100	1694	TRUE	6/9/23 9:18	R_1jwu1Ahuws1d5sT					36.8566	-75.9832	anonymous	EN	1	633e64bfaab0e4bed6e5307d	5.905	5.905	8.904	1	0	0	12.967	0	6.649	6.649	8.15	1	0	0	10.888	0																	algeria albania usa uk france germany hungary indonesia laos monaco ne	3.394	3.394	30.007	1	Change	Ground	Ballroom	Lonesome	Outlaws	Outlaws	Thankful	Pioneers																	0	0	9.167	0	0	0	17.016	0	0	0	16.711	0	6.564	6.564	7.944	1	apple orange grapes pear banana kiw	7.729	7.729	30.121	1	Symphony	Symphony	Sugar	Sugar	Light	Tales	Derby	Verona	3.847	3.847	10.447	1	6.73	6.73	8.524	1	7.319	7.319	10.775	1	1.722	1.722	14.377	1																	pug dalmation pitbull 	4.884	4.884	30.018	1	Poem	Rumble	Lost	Lost	Faith	Faith	Happy	World	11	6	batch 2
6/9/23 9:11	6/9/23 9:18	IP Address	73.82.63.200	100	396	TRUE	6/9/23 9:18	R_p9jAzK6nkslZrzP					33.7657	-84.2951	anonymous	EN	0.899999976	5eb44aa8de8a2a291bd522df@email.prolific.co																	0	0	7.13	0	0	0	7.674	0	0	0	9.357	0	0	0	6.935	0	"India, USA, Russia, Germany,France,Spain,Me"	1.856	1.856	30.007	1	Change	Ground	Lonesome	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	12.606	0	0	0	6.872	0	0	0	6.928	0	0	0	6.712	0	"Apple, Orange. Lemon, Lime, Kiwi, Banana,Peach, Strawberry,"	1.139	1.139	30.008	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	7.833	0	0	0	8.377	0	0	0	6.843	0	0	0	6.85	0	"Lab, Pittie, Poodle, Dalmation,Weimeraner,"	2.169	2.169	30.008	1	Poem	Rumble	Luck	Luck	Drink	Faith	Lost	World	11	10	batch 2
6/9/23 9:03	6/9/23 9:20	IP Address	76.230.242.102	100	963	TRUE	6/9/23 9:20	R_116oAVMQAlkskVI					34.1531	-118.4296	anonymous	EN	1	607ec28e6a0bde56a9d69ddc	0	0	11.939	0	0	0	14.478	0	0	0	19.152	0	0	0	16.898	0																	"France, Belgium, United States of America, Japan, China, "	4.357	4.357	30.108	1	Change	Ballroom	Thankful	Outlaws	Outlaws	Lonesome	Pioneers	Thankful																	0	0	24.299	0	0	0	20.481	0	0	0	16.36	0	0	0	17.746	0	"strawberry, apple, pear, watermelon, peach, a"	7.1	7.1	30.121	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	17.454	0	0	0	16.732	0	0	0	15.066	0	0	0	15.673	0																	"German Shepard, "	3.073	3.073	30.009	1	Rumble	Poem	Rumble	Luck	Drink	Happy	Happy	Lost	6	9	batch 2
6/9/23 9:17	6/9/23 9:23	IP Address	45.48.43.166	100	403	TRUE	6/9/23 9:23	R_PH8lazGOqPNvPPz					34.0757	-118.3161	anonymous	EN	1	60ea8e0a21b4d8ed9eddcc82																	0	0	7.843	0	10.731	10.731	14.666	1	0	0	8.001	0	0	0	7.045	0	"USA, Ukraine, Russia, China,  Australia, Canada, Belgium, Fr"	1.914	21.606	30.008	2	Change	Outlaws	Ballroom	Ballroom	Rambler	Thankful	Pioneers	Thankful	0	0	11.681	0	0	0	6.7	0	0	0	6.558	0	0	0	6.991	0																	"apples, oranges, kiwis, bananas, dragonfruit, lemon, lime, cherries, strawberries, blueberries, blackberries, "	1.915	1.915	30.111	1	Monroe	Symphony	Tales	Dance	Light	Light	Derby	Verona	0	0	7.9	0	0	0	7	0	0	0	6.794	0	0	0	8.474	0																	"german sheperd, golden retriever, labrador retriever, shih zu, poodle, bully, pitbull, da"	1.499	1.499	30.012	1	Poem	Rumble	Lost	Luck	Drink	World	Happy	Rumble	8	7	batch 2
6/9/23 9:20	6/9/23 9:26	IP Address	99.179.163.244	100	341	TRUE	6/9/23 9:26	R_10BZVumpg57M7Uq					39.7932	-86.2132	anonymous	EN	1	60fd8b1c25fe10912980d749	0	0	7.095	0	0	0	8.429	0	0	0	7.19	0	0	0	7.202	0																	usa mexico canada spain italy argentina chile poland russia china japan south korea thailand croatia france germany hungary romania iceland	1.382	1.382	30.114	1	Rambler	Ballroom	Change	Change	Thankful	Lonesome	Outlaws	Thankful																	0	0	8.39	0	0	0	7.616	0	0	0	7.848	0	0	0	7.2	0	banana apple cherry blueberry mango peach kiwi tomato lemon lime orange grapefruit raspberry strawberry nectarine watermelon hone	1.855	1.855	30.012	1	Monroe	Symphony	Dance	Dance	Light	Tales	Derby	Verona	0	0	7.145	0	0	0	8.228	0	0	0	7.526	0	0	0	8.658	0																	beagle pug shih tzu lab golden retriever greyhound terrier shiba inu	1.817	1.817	30.113	1	Drink	Rumble	Luck	Lost	World	Faith	Rumble	Poem	5	5	batch 2
6/9/23 9:18	6/9/23 9:27	IP Address	98.212.141.254	100	494	TRUE	6/9/23 9:27	R_27Jtp4MlbLQ10Bx					40.6731	-89.5514	anonymous	EN	0.899999976	5aec77f4aa05510001ff751e	22.147	22.147	22.589	1	0	0	13.2	0	0	0	16.139	0	0	0	10.481	0																	"United States, Canada, Mexico, Iceland, Greenland, South Africa, Kenya, Egypt, Iran, Iraq, Saudi Arabia, Spain, Portugal, Fran"	2.347	2.347	30.013	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	12.787	0	0	0	10.002	0	0	0	10.125	0	0	0	9.948	0																	"apple, banana, kiwi, strawberry, blueberry, raspberry, cherry, watermelon, pineapple, orang"	1.9	1.9	30.011	1	Symphony	Monroe	Dance	Sugar	Light	Tales	Derby	Verona	0	0	14.033	0	0	0	15.87	0	0	0	19.209	0	0	0	16.551	0																	"Chihuahua, cocker spaniel, black lab, brown lab, poodle, bermese mountain dog, weiner dog, pomeranian, terrier, "	1.371	1.371	30.115	1	Poem	Rumble	Lost	Luck	Drink	World	Happy	Happy	10	10	batch 2
6/9/23 9:17	6/9/23 9:27	IP Address	137.103.116.45	100	582	TRUE	6/9/23 9:27	R_2R851j7Hz3cPULr					43.6076	-71.7423	anonymous	EN	0.899999976	5c02adedc776820001bd6db8																	0	0	10.941	0	0	0	7.901	0	0	0	11.447	0	0	0	9.802	0	"USA, Bulgaria, Russia, China, India, Sudan, Canada, Mexico, Brazil, Uraguay, Argen"	2.287	2.287	30.111	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Outlaws																	0	0	9.604	0	0	0	12.671	0	0	0	12.118	0	0	0	13.203	0	"apple, pear, orange, strawberry, blueberry, plum, raisin, grape, banana, mango, "	2.116	2.116	30.108	1	Monroe	Verona	Light	Sugar	Dance	Tales	Derby	Monroe	0	0	12.646	0	0	0	13.776	0	0	0	15.233	0	0	0	16.445	0																	"poodle, bassett, basenji, collie, chihuahua, bloodhound, jack russell, "	1.781	1.781	30.111	1	Poem	Rumble	Lost	Luck	Drink	Faith	World	World	9	9	batch 2
6/9/23 9:18	6/9/23 9:28	IP Address	66.69.143.1	100	602	TRUE	6/9/23 9:28	R_stFnvuDgpz14XEl					33.9519	-98.5145	anonymous	EN	1	5f4f070d58f7aa1540f27f0e																	0	0	17.767	0	0	0	12.704	0	0	0	20.243	0	0	0	19.082	0	"Italy, Germany, Turkey, Japan, China, England, France, Ukraine, Russia, Kuwait, "	1.776	1.776	30.113	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	9.959	0	0	0	11.912	0	0	0	25.523	0	0	0	20.809	0	"apple, orange, grapes, blueberries, strawberries, kiwi, dragon fruit, raspberries, bana"	2.917	2.917	30.012	1	Monroe	Symphony	Dance	Sugar	Light	Light	Derby	Verona	0	0	10.884	0	0	0	15.579	0	0	0	14.978	0	0	0	21.857	0																	"Rottweiler, Poodle, Pit Bull, Border Collie, Rat Terrier, Schnauzer, Labradoodle, "	1.614	1.614	30.01	1	Poem	Luck	Lost	Luck	Drink	Faith	Faith	Luck	10	10	batch 2
6/9/23 9:22	6/9/23 9:30	IP Address	128.239.137.248	100	456	TRUE	6/9/23 9:30	R_1Leznh0FfGPlAei					37.2731	-76.7279	anonymous	EN	1	592f1db78ad1ae0001937983	0	0	7.299	0	0	0	6.966	0	0	0	6.874	0	0	0	7.04	0																	"US, Canada, Mexico, Germany, France, UK, Ireland, Scotland, Belgium, Netherlands, Panama, "	1.255	1.255	30.011	1	Ground	Change	Pioneers	Thankful	Pioneers	Thankful	Outlaws	Ballroom																	0	0	8.336	0	0	0	8.351	0	0	0	8.304	0	0	0	7.445	0	"Apple, Orange, banana, grape, strawberry, pear, peach, apricot, watermelon, cantaloup, p"	2.739	2.739	30.113	1	Monroe	Derby	Light	Dance	Light	Tales	Verona	Sugar																	0	0	7.42	0	0	0	7.93	0	8.286	9.154	12.03	2	0	0	7.401	0	"beagle, lab, golden retriever, pug, bulldog, french bulldog, poodle, yorki"	1.795	1.795	30.01	1	Rumble	Rumble	World	Faith	Lost	Luck	Happy	Drink	3	2	batch 2
6/9/23 9:25	6/9/23 9:32	IP Address	73.84.65.164	100	447	TRUE	6/9/23 9:32	R_2WGTTnFeXaeA8oI					26.0168	-80.1537	anonymous	EN	0.899999976	58404dae32e21e0001f80519	6.222	6.222	7.701	1	6.862	6.862	12.126	1	0	0	10.106	0	0	0	23.479	0																	"America, Australia, UK, Netherlands, Germany, Romania, Russia, China, Luxem"	2.866	2.866	30.01	1	Change	Ground	Lonesome	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	10.083	0	6.504	6.504	10.436	1	0	0	8.196	0	0	0	7.541	0																	"Apple, orange, banana, mango, papaya, tangerine, nectarine, strawberry, blueberry, peach, apricot, raspberry, blackberry, "	1.179	1.179	30.012	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	8.032	8.032	8.314	1	3.4	3.4	8.259	1	0	0	8.956	0	0	0	11.436	0	"labrador, english mastiff, pitbull, "	1.622	1.622	30.008	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	11	12	batch 2
6/9/23 9:25	6/9/23 9:34	IP Address	24.163.81.129	100	541	TRUE	6/9/23 9:34	R_uljQRyNy31aQMxz					36.0229	-78.9464	anonymous	EN	1	60fdb2b68724a8708f666bb7																	0	0	6.657	0	0	0	6.78	0	0	0	7.018	0	6.911	6.911	7.498	1	"united states, Canada, Mexico, africa, china, russia"	1.702	19.086	30.009	5	Ground	Lonesome	Ground	Change	Outlaws	Rambler	Pioneers	Thankful																	0	0	6.804	0	0	0	8.698	0	0	0	6.551	0	0	0	6.801	0	"strawberry, banana, blueberry, cherry, rasberry"	1.478	1.478	30.006	1	Monroe	Monroe	Dance	Sugar	Light	Light	Verona	Verona																	0	0	8.35	0	0	0	6.76	0	0	0	8.145	0	0	0	6.967	0	"lab, pit bull, poodle, shitzu, doverman, dot"	2.676	2.676	30.011	1	Poem	Rumble	World	Lost	Drink	Faith	Happy	World	10	5	batch 2
6/9/23 9:20	6/9/23 9:34	IP Address	47.230.81.130	100	896	TRUE	6/9/23 9:34	R_3OkXbbpnla60y1O					40.7428	-73.9712	anonymous	EN	1	60fdc74a770dd16724c85634	1.499	2.06	15.374	2	0	0	7.534	0	0	0	7.975	0	0	0	7.089	0																	usa england ireland afghanistan iraq canada mexico cuba dominican republic haiti 	1.29	1.29	30.017	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	7.772	0	0	0	8.425	0	0	0	11.734	0	6.598	7.37	7.794	2	mango pineapple apple grape kiwi peach plum cantelope watermelon raspberry strawberry blue	1.331	1.331	30.118	1	Monroe	Symphony	Dance	Light	Symphony	Tales	Derby	Verona																	0	0	11.154	0	0	0	9.488	0	0	0	10.202	0	0	0	8.357	0	cocker spaniel pit bull poodle pug bernese mountain dog chihuahua dalmation lab 	1.596	1.596	30.124	1	Poem	Rumble	Lost	Lost	Drink	Faith	Happy	World	11	10	batch 2
